DateTime,wind
2014-01-05 18:50:00,1.122948
2014-01-05 19:00:00,0.9589161
2014-01-05 19:10:00,1.580579
2014-01-05 19:20:00,1.78286
2014-01-05 19:30:00,1.857961
2014-01-05 19:40:00,2.072549
2014-01-05 19:50:00,1.904401
2014-01-05 20:00:00,2.645279
2014-01-05 20:10:00,2.631212
2014-01-05 20:20:00,2.9097869999999997
2014-01-05 20:30:00,2.212217
2014-01-05 20:40:00,2.946363
2014-01-05 20:50:00,2.367351
2014-01-05 21:00:00,2.824248
2014-01-05 21:10:00,2.609864
2014-01-05 21:20:00,2.644385
2014-01-05 21:30:00,3.099466
2014-01-05 21:40:00,3.048488
2014-01-05 21:50:00,2.7202669999999998
2014-01-05 22:00:00,2.5066680000000003
2014-01-05 22:10:00,2.558583
2014-01-05 22:20:00,2.822828
2014-01-05 22:30:00,2.8234209999999997
2014-01-05 22:40:00,2.753137
2014-01-05 22:50:00,2.464261
2014-01-05 23:00:00,2.888343
2014-01-05 23:10:00,3.526814
2014-01-05 23:20:00,3.5538000000000003
2014-01-05 23:30:00,3.342069
2014-01-05 23:40:00,3.423797
2014-01-05 23:50:00,3.330075
2014-01-06 00:00:00,0.2421092
2014-01-06 00:10:00,0.2329069
2014-01-06 00:20:00,0.201317
