time,pPV
1666036800,16.52
1666037700,15.12
1666038600,15.88
1666039500,15.24
1666040400,13.52
1666041300,13.4
1666042200,13.52
1666043100,13.48
1666044000,14.52
1666044900,14.44
1666045800,13.92
1666046700,14.8
1666047600,13.8
1666048500,12.72
1666049400,9.68
1666050300,10.12
1666051200,9.92
1666052100,9.92
1666053000,9.76
1666053900,9.76
1666054800,9.88
1666055700,9.92
1666056600,10.48
1666057500,10.12
1666058400,10.36
1666059300,10.12
1666060200,10.56
1666061100,10.32
1666062000,10.96
1666062900,11.28
1666063800,10.96
1666064700,10.96
1666065600,10.68
1666066500,11.04
1666067400,10.68
1666068300,11.04
1666069200,15.48
1666070100,16.8
1666071000,16.8
1666071900,19.0
1666072800,23.44
1666073700,27.0
1666074600,23.2
1666075500,26.6
1666076400,29.36
1666077300,29.68
1666078200,31.52
1666079100,31.0
1666080000,30.36
1666080900,29.76
1666081800,31.72
1666082700,34.64
1666083600,34.8
1666084500,34.6
1666085400,33.6
1666086300,33.76
1666087200,32.24
1666088100,33.56
1666089000,31.68
1666089900,30.36
1666090800,31.0
1666091700,28.56
1666092600,28.24
1666093500,27.72
1666094400,28.92
1666095300,27.96
1666096200,28.04
1666097100,29.68
1666098000,30.36
1666098900,29.8
1666099800,29.52
1666100700,29.72
1666101600,27.88
1666102500,28.6
1666103400,26.28
1666104300,23.92
1666105200,23.6
1666106100,23.12
1666107000,23.28
1666107900,21.72
1666108800,19.68
1666109700,19.36
1666110600,20.32
1666111500,19.44
1666112400,18.72
1666113300,18.32
1666114200,18.4
1666115100,18.16
1666116000,16.8
1666116900,18.04
1666117800,17.08
1666118700,16.48
1666119600,15.76
1666120500,16.4
1666121400,15.4
1666122300,15.2
1666123200,15.76
1666124100,14.92
1666125000,16.12
1666125900,14.96
1666126800,13.72
1666127700,12.96
1666128600,13.12
1666129500,12.76
1666130400,13.68
1666131300,13.0
1666132200,13.12
1666133100,13.48
1666134000,12.92
1666134900,13.76
1666135800,12.88
1666136700,13.8
1666137600,12.92
1666138500,13.24
1666139400,13.04
1666140300,13.28
1666141200,13.0
1666142100,13.12
1666143000,13.6
1666143900,13.24
1666144800,13.24
1666145700,12.92
1666146600,13.2
1666147500,9.4
1666148400,9.96
1666149300,9.6
1666150200,9.8
1666151100,9.48
1666152000,9.64
1666152900,9.92
1666153800,10.16
1666154700,10.52
1666155600,16.56
1666156500,17.0
1666157400,16.88
1666158300,18.8
1666159200,20.48
1666160100,26.84
1666161000,20.96
1666161900,25.2
1666162800,29.68
1666163700,27.44
1666164600,29.36
1666165500,27.96
1666166400,29.08
1666167300,27.36
1666168200,28.08
1666169100,28.2
1666170000,27.12
1666170900,26.12
1666171800,25.0
1666172700,25.76
1666173600,25.8
1666174500,27.16
1666175400,27.16
1666176300,26.64
1666177200,25.28
1666178100,24.76
1666179000,24.96
1666179900,25.0
1666180800,24.48
1666181700,23.08
1666182600,24.64
1666183500,26.32
1666184400,25.56
1666185300,25.04
1666186200,25.36
1666187100,24.92
1666188000,24.96
1666188900,24.28
1666189800,26.2
1666190700,25.44
1666191600,25.12
1666192500,24.56
1666193400,23.12
1666194300,23.68
1666195200,23.52
1666196100,21.72
1666197000,20.36
1666197900,19.52
1666198800,18.88
1666199700,18.88
1666200600,18.12
1666201500,17.16
1666202400,17.96
1666203300,17.68
1666204200,18.24
1666205100,17.68
1666206000,17.16
1666206900,16.48
1666207800,16.48
1666208700,15.76
1666209600,15.52
1666210500,15.44
1666211400,15.32
1666212300,15.32
1666213200,13.44
1666214100,13.24
1666215000,13.52
1666215900,13.16
1666216800,13.44
1666217700,13.8
1666218600,13.28
1666219500,13.64
1666220400,13.32
1666221300,13.64
1666222200,13.28
1666223100,13.44
1666224000,13.64
1666224900,13.4
1666225800,10.56
1666226700,9.32
1666227600,10.08
1666228500,9.32
1666229400,9.48
1666230300,9.36
1666231200,9.36
1666232100,9.44
1666233000,9.28
1666233900,9.56
1666234800,9.92
1666235700,10.12
1666236600,10.48
1666237500,9.88
1666238400,10.0
1666239300,9.8
1666240200,10.08
1666241100,10.2
1666242000,15.48
1666242900,15.84
1666243800,16.4
1666244700,19.68
1666245600,20.72
1666246500,24.84
1666247400,27.48
1666248300,28.48
1666249200,30.76
1666250100,32.24
1666251000,31.16
1666251900,30.84
1666252800,31.8
1666253700,30.88
1666254600,32.16
1666255500,33.48
1666256400,32.24
1666257300,31.8
1666258200,28.88
1666259100,29.96
1666260000,31.44
1666260900,31.0
1666261800,30.44
1666262700,29.64
1666263600,30.4
1666264500,28.44
1666265400,29.44
1666266300,29.2
1666267200,26.04
1666268100,25.8
1666269000,25.36
1666269900,26.48
1666270800,25.56
1666271700,25.08
1666272600,26.64
1666273500,25.04
1666274400,25.0
1666275300,22.64
1666276200,23.64
1666277100,23.52
1666278000,22.16
1666278900,22.6
1666279800,20.84
1666280700,21.04
1666281600,19.72
1666282500,18.56
1666283400,17.2
1666284300,16.88
1666285200,16.08
1666286100,16.92
1666287000,18.8
1666287900,22.32
1666288800,21.44
1666289700,21.0
1666290600,20.68
1666291500,20.0
1666292400,19.88
1666293300,19.76
1666294200,19.84
1666295100,20.2
1666296000,20.44
1666296900,21.04
1666297800,19.12
1666298700,17.8
1666299600,15.28
1666300500,14.96
1666301400,14.16
1666302300,12.4
1666303200,12.68
1666304100,12.24
1666305000,12.32
1666305900,12.44
1666306800,12.32
1666307700,12.64
1666308600,13.0
1666309500,12.44
1666310400,12.36
1666311300,12.56
1666312200,13.08
1666313100,12.72
1666314000,12.68
1666314900,12.32
1666315800,12.52
1666316700,12.48
1666317600,12.24
1666318500,13.2
1666319400,12.36
1666320300,12.76
1666321200,12.92
1666322100,13.16
1666323000,12.92
1666323900,12.88
1666324800,13.32
1666325700,12.88
1666326600,13.04
1666327500,13.16
1666328400,15.92
1666329300,16.04
1666330200,15.4
1666331100,16.96
1666332000,20.88
1666332900,23.08
1666333800,26.48
1666334700,27.68
1666335600,31.2
1666336500,29.0
1666337400,30.88
1666338300,28.4
1666339200,29.2
1666340100,29.12
1666341000,30.88
1666341900,31.44
1666342800,30.32
1666343700,30.08
1666344600,31.88
1666345500,30.96
1666346400,31.24
1666347300,31.0
1666348200,30.76
1666349100,29.52
1666350000,29.24
1666350900,29.68
1666351800,27.72
1666352700,27.68
1666353600,26.56
1666354500,24.04
1666355400,24.04
1666356300,24.52
1666357200,23.76
1666358100,22.36
1666359000,23.44
1666359900,21.68
1666360800,21.28
1666361700,21.72
1666362600,20.44
1666363500,18.4
1666364400,19.28
1666365300,19.6
1666366200,19.0
1666367100,18.08
1666368000,17.04
1666368900,17.44
1666369800,18.0
1666370700,17.44
1666371600,17.32
1666372500,18.52
1666373400,17.32
1666374300,16.12
1666375200,15.68
1666376100,15.52
1666377000,15.68
1666377900,15.16
1666378800,14.6
1666379700,14.2
1666380600,14.16
1666381500,13.92
1666382400,14.2
1666383300,13.92
1666384200,14.12
1666385100,14.64
1666386000,11.92
1666386900,12.16
1666387800,11.8
1666388700,12.4
1666389600,12.2
1666390500,12.04
1666391400,12.08
1666392300,11.96
1666393200,12.2
1666394100,11.8
1666395000,12.16
1666395900,11.88
1666396800,12.08
1666397700,12.12
1666398600,11.8
1666399500,12.16
1666400400,11.96
1666401300,12.12
1666402200,11.96
1666403100,11.92
1666404000,12.12
1666404900,11.84
1666405800,12.28
1666406700,11.96
1666407600,12.84
1666408500,12.8
1666409400,12.68
1666410300,12.88
1666411200,12.48
1666412100,12.84
1666413000,12.6
1666413900,12.72
1666414800,14.24
1666415700,14.4
1666416600,14.76
1666417500,14.64
1666418400,15.2
1666419300,15.72
1666420200,17.12
1666421100,18.84
1666422000,19.52
1666422900,20.4
1666423800,19.84
1666424700,20.68
1666425600,20.76
1666426500,20.52
1666427400,20.96
1666428300,19.76
1666429200,20.44
1666430100,21.92
1666431000,21.56
1666431900,22.84
1666432800,22.6
1666433700,21.48
1666434600,20.72
1666435500,21.16
1666436400,20.32
1666437300,19.8
1666438200,19.24
1666439100,18.96
1666440000,20.0
1666440900,20.24
1666441800,19.4
1666442700,18.2
1666443600,18.36
1666444500,16.92
1666445400,15.72
1666446300,16.12
1666447200,15.68
1666448100,16.12
1666449000,16.24
1666449900,15.88
1666450800,16.6
1666451700,16.16
1666452600,16.2
1666453500,15.64
1666454400,15.88
1666455300,15.72
1666456200,15.88
1666457100,15.96
1666458000,15.68
1666458900,18.0
1666459800,16.2
1666460700,16.04
1666461600,16.68
1666462500,14.68
1666463400,15.04
1666464300,14.72
1666465200,14.88
1666466100,14.08
1666467000,14.04
1666467900,14.16
1666468800,14.0
1666469700,14.2
1666470600,14.04
1666471500,14.16
1666472400,8.24
1666473300,8.56
1666474200,8.24
1666475100,7.96
1666476000,8.28
1666476900,7.92
1666477800,8.52
1666478700,8.68
1666479600,8.48
1666480500,9.24
1666481400,8.44
1666482300,8.64
1666483200,8.52
1666484100,8.44
1666485000,9.2
1666485900,8.76
1666486800,9.08
1666487700,8.96
1666488600,9.12
1666489500,9.08
1666490400,8.88
1666491300,9.32
1666492200,8.96
1666493100,9.16
1666494000,9.64
1666494900,9.48
1666495800,9.92
1666496700,9.56
1666497600,9.88
1666498500,9.48
1666499400,9.6
1666500300,9.72
1666501200,14.08
1666502100,15.92
1666503000,15.56
1666503900,15.84
1666504800,16.0
1666505700,15.8
1666506600,16.16
1666507500,15.8
1666508400,16.12
1666509300,15.92
1666510200,15.96
1666511100,16.0
1666512000,15.2
1666512900,15.6
1666513800,15.44
1666514700,15.6
1666515600,16.92
1666516500,14.8
1666517400,14.8
1666518300,14.64
1666519200,14.88
1666520100,14.56
1666521000,14.6
1666521900,14.64
1666522800,14.52
1666523700,14.76
1666524600,14.48
1666525500,14.56
1666526400,14.52
1666527300,14.4
1666528200,14.64
1666529100,14.4
1666530000,14.6
1666530900,14.4
1666531800,14.56
1666532700,15.12
1666533600,14.32
1666534500,14.68
1666535400,14.52
1666536300,14.96
1666537200,14.84
1666538100,14.36
1666539000,15.16
1666539900,14.28
1666540800,14.8
1666541700,14.52
1666542600,14.56
1666543500,15.2
1666544400,14.36
1666545300,14.72
1666546200,14.52
1666547100,14.64
1666548000,14.56
1666548900,14.4
1666549800,14.76
1666550700,14.56
1666551600,14.72
1666552500,13.8
1666553400,13.8
1666554300,13.88
1666555200,13.72
1666556100,14.0
1666557000,13.72
1666557900,13.96
1666558800,11.96
1666559700,11.84
1666560600,11.96
1666561500,11.64
1666562400,12.4
1666563300,12.12
1666564200,12.08
1666565100,12.44
1666566000,11.72
1666566900,12.04
1666567800,11.8
1666568700,12.12
1666569600,11.88
1666570500,11.68
1666571400,12.04
1666572300,11.76
1666573200,12.32
1666574100,11.88
1666575000,11.96
1666575900,12.52
1666576800,11.76
1666577700,12.8
1666578600,11.72
1666579500,12.04
1666580400,12.6
1666581300,12.36
1666582200,13.4
1666583100,12.24
1666584000,12.6
1666584900,12.36
1666585800,12.52
1666586700,12.96
1666587600,15.28
1666588500,16.52
1666589400,14.56
1666590300,16.76
1666591200,17.44
1666592100,26.56
1666593000,27.28
1666593900,22.76
1666594800,23.92
1666595700,24.64
1666596600,25.08
1666597500,25.76
1666598400,25.04
1666599300,26.92
1666600200,30.76
1666601100,32.8
1666602000,30.56
1666602900,31.44
1666603800,31.0
1666604700,31.84
1666605600,32.56
1666606500,34.32
1666607400,34.68
1666608300,34.68
1666609200,34.24
1666610100,32.76
1666611000,32.4
1666611900,31.28
1666612800,30.8
1666613700,31.24
1666614600,30.0
1666615500,31.2
1666616400,30.24
1666617300,29.8
1666618200,29.48
1666619100,29.48
1666620000,30.88
1666620900,31.08
1666621800,30.56
1666622700,28.0
1666623600,26.8
1666624500,26.88
1666625400,25.32
1666626300,25.24
1666627200,23.8
1666628100,22.44
1666629000,21.6
1666629900,20.2
1666630800,18.32
1666631700,19.2
1666632600,16.96
1666633500,17.76
1666634400,17.04
1666635300,17.8
1666636200,17.2
1666637100,16.64
1666638000,16.52
1666638900,16.0
1666639800,16.16
1666640700,15.56
1666641600,16.12
1666642500,15.2
1666643400,15.92
1666644300,15.12
1666645200,10.88
1666646100,12.12
1666647000,11.88
1666647900,12.36
1666648800,11.88
1666649700,12.2
1666650600,11.96
1666651500,11.28
1666652400,12.28
1666653300,9.68
1666654200,8.44
1666655100,8.64
1666656000,8.8
1666656900,8.6
1666657800,8.56
1666658700,8.72
1666659600,8.4
1666660500,9.2
1666661400,9.12
1666662300,9.28
1666663200,9.12
1666664100,9.16
1666665000,9.0
1666665900,8.48
1666666800,9.4
1666667700,9.04
1666668600,9.28
1666669500,8.96
1666670400,9.4
1666671300,9.2
1666672200,8.36
1666673100,9.24
1666674000,14.0
1666674900,15.0
1666675800,15.64
1666676700,15.44
1666677600,21.32
1666678500,23.04
1666679400,23.2
1666680300,27.88
1666681200,29.84
1666682100,28.8
1666683000,27.92
1666683900,27.08
1666684800,27.0
1666685700,28.16
1666686600,29.6
1666687500,29.08
1666688400,29.2
1666689300,27.6
1666690200,27.96
1666691100,28.08
1666692000,29.24
1666692900,29.36
1666693800,27.44
1666694700,27.04
1666695600,26.2
1666696500,24.84
1666697400,26.16
1666698300,27.68
1666699200,26.0
1666700100,24.92
1666701000,24.72
1666701900,26.68
1666702800,26.92
1666703700,25.96
1666704600,24.8
1666705500,27.04
1666706400,26.16
1666707300,25.32
1666708200,24.32
1666709100,23.56
1666710000,20.76
1666710900,21.0
1666711800,23.08
1666712700,23.8
1666713600,24.24
1666714500,23.2
1666715400,24.52
1666716300,24.96
1666717200,25.2
1666718100,24.52
1666719000,23.92
1666719900,24.28
1666720800,22.92
1666721700,19.52
1666722600,21.4
1666723500,20.32
1666724400,19.48
1666725300,19.28
1666726200,19.08
1666727100,19.12
1666728000,18.52
1666728900,18.64
1666729800,17.88
1666730700,18.36
1666731600,11.56
1666732500,9.88
1666733400,9.32
1666734300,10.0
1666735200,9.4
1666736100,9.56
1666737000,9.2
1666737900,9.24
1666738800,8.8
1666739700,9.48
1666740600,8.96
1666741500,8.88
1666742400,8.84
1666743300,8.92
1666744200,8.84
1666745100,9.08
1666746000,8.76
1666746900,8.92
1666747800,8.8
1666748700,8.88
1666749600,8.84
1666750500,8.96
1666751400,8.96
1666752300,8.8
1666753200,9.52
1666754100,9.36
1666755000,10.04
1666755900,9.68
1666756800,10.16
1666757700,9.4
1666758600,9.52
1666759500,9.96
1666760400,15.56
1666761300,15.0
1666762200,15.32
1666763100,16.24
1666764000,17.08
1666764900,22.08
1666765800,22.84
1666766700,23.72
1666767600,27.6
1666768500,29.12
1666769400,28.52
1666770300,28.36
1666771200,29.48
1666772100,30.0
1666773000,31.64
1666773900,34.08
1666774800,33.4
1666775700,34.04
1666776600,34.12
1666777500,35.24
1666778400,33.56
1666779300,32.64
1666780200,32.56
1666781100,32.28
1666782000,31.4
1666782900,29.4
1666783800,28.4
1666784700,29.6
1666785600,27.92
1666786500,25.28
1666787400,26.84
1666788300,28.36
1666789200,30.96
1666790100,30.72
1666791000,28.92
1666791900,28.72
1666792800,30.4
1666793700,29.08
1666794600,27.84
1666795500,26.44
1666796400,24.84
1666797300,22.52
1666798200,24.0
1666799100,23.32
1666800000,22.24
1666800900,21.12
1666801800,20.8
1666802700,19.52
1666803600,18.92
1666804500,19.48
1666805400,19.88
1666806300,17.72
1666807200,17.04
1666808100,15.72
1666809000,15.32
1666809900,16.52
1666810800,15.36
1666811700,14.48
1666812600,14.64
1666813500,14.52
1666814400,14.6
1666815300,14.64
1666816200,14.68
1666817100,15.24
1666818000,12.48
1666818900,12.64
1666819800,11.28
1666820700,9.44
1666821600,8.48
1666822500,8.72
1666823400,8.48
1666824300,8.96
1666825200,8.88
1666826100,9.88
1666827000,9.28
1666827900,9.28
1666828800,8.88
1666829700,9.12
1666830600,8.96
1666831500,9.44
1666832400,9.6
1666833300,9.64
1666834200,9.64
1666835100,9.56
1666836000,9.6
1666836900,9.52
1666837800,9.68
1666838700,9.48
1666839600,10.36
1666840500,10.16
1666841400,10.92
1666842300,10.16
1666843200,11.4
1666844100,10.56
1666845000,10.4
1666845900,10.4
1666846800,15.44
1666847700,16.24
1666848600,17.36
1666849500,17.4
1666850400,19.0
1666851300,20.8
1666852200,21.88
1666853100,23.68
1666854000,27.6
1666854900,27.96
1666855800,27.76
1666856700,28.0
1666857600,29.4
1666858500,29.36
1666859400,31.32
1666860300,33.6
1666861200,31.16
1666862100,30.2
1666863000,30.92
1666863900,28.32
1666864800,28.68
1666865700,29.76
1666866600,29.24
1666867500,28.04
1666868400,28.32
1666869300,25.8
1666870200,27.28
1666871100,26.6
1666872000,24.72
1666872900,23.8
1666873800,24.12
1666874700,27.16
1666875600,23.8
1666876500,23.96
1666877400,23.28
1666878300,24.92
1666879200,23.92
1666880100,24.64
1666881000,23.12
1666881900,23.2
1666882800,21.44
1666883700,24.04
1666884600,23.16
1666885500,24.96
1666886400,23.56
1666887300,23.92
1666888200,22.16
1666889100,21.52
1666890000,20.76
1666890900,19.24
1666891800,21.32
1666892700,20.16
1666893600,17.64
1666894500,15.44
1666895400,15.16
1666896300,15.68
1666897200,15.24
1666898100,14.92
1666899000,14.64
1666899900,14.88
1666900800,14.76
1666901700,14.88
1666902600,15.32
1666903500,14.64
1666904400,13.0
1666905300,12.68
1666906200,13.16
1666907100,12.64
1666908000,12.88
1666908900,12.76
1666909800,12.88
1666910700,12.88
1666911600,12.72
1666912500,12.96
1666913400,10.28
1666914300,8.92
1666915200,8.64
1666916100,9.0
1666917000,8.64
1666917900,9.12
1666918800,9.0
1666919700,8.68
1666920600,8.88
1666921500,8.64
1666922400,9.04
1666923300,8.6
1666924200,9.0
1666925100,9.2
1666926000,9.4
1666926900,9.76
1666927800,9.76
1666928700,10.04
1666929600,9.64
1666930500,9.92
1666931400,9.76
1666932300,10.28
1666933200,15.48
1666934100,17.08
1666935000,17.36
1666935900,19.32
1666936800,24.52
1666937700,21.72
1666938600,27.56
1666939500,24.56
1666940400,30.8
1666941300,26.56
1666942200,27.72
1666943100,27.64
1666944000,27.0
1666944900,27.76
1666945800,27.4
1666946700,29.12
1666947600,28.88
1666948500,26.72
1666949400,25.96
1666950300,28.52
1666951200,28.36
1666952100,27.08
1666953000,26.08
1666953900,24.8
1666954800,25.72
1666955700,24.88
1666956600,24.52
1666957500,24.52
1666958400,24.52
1666959300,24.0
1666960200,25.48
1666961100,24.68
1666962000,24.28
1666962900,23.96
1666963800,23.0
1666964700,23.08
1666965600,22.16
1666966500,21.04
1666967400,22.56
1666968300,21.36
1666969200,21.32
1666970100,21.4
1666971000,21.36
1666971900,22.96
1666972800,23.04
1666973700,22.56
1666974600,22.52
1666975500,22.72
1666976400,22.84
1666977300,23.76
1666978200,20.92
1666979100,19.52
1666980000,18.92
1666980900,16.88
1666981800,17.52
1666982700,16.44
1666983600,17.2
1666984500,15.36
1666985400,15.68
1666986300,15.96
1666987200,15.44
1666988100,15.84
1666989000,16.28
1666989900,16.24
1666990800,14.08
1666991700,14.16
1666992600,13.8
1666993500,14.24
1666994400,13.88
1666995300,13.2
1666996200,13.68
1666997100,13.36
1666998000,13.32
1666998900,13.36
1666999800,13.36
1667000700,14.2
1667001600,13.4
1667002500,13.6
1667003400,13.28
1667004300,13.4
1667005200,13.44
1667006100,13.28
1667007000,13.64
1667007900,13.36
1667008800,13.56
1667009700,13.44
1667010600,13.6
1667011500,13.88
1667012400,13.96
1667013300,14.28
1667014200,14.0
1667015100,14.28
1667016000,14.32
1667016900,14.08
1667017800,13.96
1667018700,14.04
1667019600,15.72
1667020500,15.8
1667021400,16.12
1667022300,15.84
1667023200,16.32
1667024100,16.92
1667025000,19.24
1667025900,25.16
1667026800,24.24
1667027700,24.8
1667028600,25.04
1667029500,26.76
1667030400,24.92
1667031300,24.16
1667032200,24.12
1667033100,23.44
1667034000,23.52
1667034900,24.76
1667035800,24.76
1667036700,24.44
1667037600,24.28
1667038500,24.68
1667039400,24.08
1667040300,23.68
1667041200,22.56
1667042100,21.4
1667043000,22.36
1667043900,21.4
1667044800,21.44
1667045700,19.52
1667046600,20.36
1667047500,18.84
1667048400,18.84
1667049300,18.84
1667050200,21.0
1667051100,18.44
1667052000,16.76
1667052900,17.52
1667053800,17.84
1667054700,17.48
1667055600,17.12
1667056500,16.8
1667057400,17.32
1667058300,17.08
1667059200,17.24
1667060100,16.2
1667061000,17.64
1667061900,17.16
1667062800,17.96
1667063700,18.64
1667064600,18.84
1667065500,16.96
1667066400,14.96
1667067300,15.36
1667068200,15.08
